id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
296,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,1,0,1
297,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,1,0,65
298,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
299,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,3,0,64
300,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
301,NORTH     MARINER,657095701,NEXEN,74177002,BUZZARD,965041792,1,0,47
302,NORTH     MARINER,657095701,NEXEN,74177002,BUZZARD,965041792,2,0,47
303,NORTH     MARINER,657095701,NEXEN,74177002,ETTRICK,-701815836,2,0,45
304,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
305,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CAYLEY,1980908645,3,0,15
306,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,3,0,9
307,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
308,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,1,0,14
309,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
310,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
311,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,MONTROSE,463927351,2,0,13
312,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
313,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
314,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
315,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
316,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
317,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
318,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,4,0,21
319,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,4,0,3
320,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,0,20
321,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,4,0,17
322,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET D,-949074899,2,0,16
323,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET A,-949074902,2,0,18
324,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,2,0,65
325,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,2,0,5
326,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
327,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,2,0,64
328,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,1,0,47
329,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
330,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
331,NORTH     MARINER,657095701,NEXEN,74177002,ETTRICK,-701815836,2,0,45
332,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
333,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,SHAW,2543947,2,0,9
334,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
335,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
336,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
337,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CAYLEY,1980908645,3,0,15
338,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
339,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,1,0,14
340,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,SHAW,2543947,1,0,9
341,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
342,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
343,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET D,-949074899,3,0,16
344,NORTH PROMISE,-1394967360,SHELL,78865936,SCOTER (oil),-1442538815,3,0,1
345,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET G,-949074896,3,0,17
346,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,3,0,18
347,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,3,0,21
348,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,3,0,20
349,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,4,0,65
350,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,0,6
351,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,4,0,64
352,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,0,5
353,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,1,0,47
354,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
355,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
356,NORTH     MARINER,657095701,NEXEN,74177002,ETTRICK,-701815836,2,0,45
357,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
358,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,MONTROSE,463927351,3,0,13
359,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
360,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,SHAW,2543947,1,0,9
361,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,SHAW,2543947,2,0,9
362,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
363,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
364,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
365,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
366,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
367,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
368,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,4,0,21
369,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,0,20
370,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,4,0,2
371,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,4,0,18
372,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,4,0,65
373,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,0,6
374,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,4,0,64
375,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,0,5
376,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,3,0,47
377,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
378,SEA TANTALUS,1033933901,NEXEN,74177002,ETTRICK,-701815836,3,0,45
379,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,5,0,41
380,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,5,0,7
381,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,ARBROATH,-952916089,5,0,11
382,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,GODWIN,2107739616,5,0,14
383,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,MONTROSE,463927351,5,0,13
384,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,3,0,12
385,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
386,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CAYLEY,1980908645,3,0,15
387,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
388,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET E,-949074898,2,0,21
389,NORTH PROMISE,-1394967360,SHELL,78865936,HERON,68630420,2,0,3
390,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,2,0,20
391,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,2,0,18
392,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,3,0,65
393,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
394,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
395,NORTH     MARINER,657095701,NEXEN,74177002,ETTRICK,-701815836,3,0,45
396,NORTH     MARINER,657095701,NEXEN,74177002,BUZZARD,965041792,3,0,47
397,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
398,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
399,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
400,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CAYLEY,1980908645,3,0,15
401,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,4,0,12
402,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,4,0,11
403,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
404,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,4,0,14
405,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
406,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,4,0,21
407,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,0,20
408,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,4,0,1
409,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,4,0,18
410,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,0,6
411,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,4,0,64
412,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,0,5
413,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,4,0,65
414,SEA TANTALUS,1033933901,NEXEN,74177002,ETTRICK,-701815836,3,0,45
415,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,3,0,47
416,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
417,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
418,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,WOOD,2670253,3,0,12
419,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
420,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,BRECHIN,859081663,4,0,7
421,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,4,0,11
422,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
423,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CAYLEY,1980908645,4,0,15
424,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
425,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
426,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,1,0,18
427,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
428,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
429,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,2,0,64
430,SEA TANTALUS,1033933901,NEXEN,74177002,ETTRICK,-701815836,1,0,45
431,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
432,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
433,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
434,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
435,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,4,0,3
436,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,4,0,1
437,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,4,0,2
438,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,4,0,18
439,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
440,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,2,0,47
441,SEA TANTALUS,1033933901,NEXEN,74177002,ETTRICK,-701815836,2,0,45
442,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,WOOD,2670253,3,0,12
443,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
444,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
445,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
446,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,MALLARD,1551718303,2,0,32
447,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
448,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
449,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
450,STRIL ODIN,-1180463258,SHELL,78865936,GANNET E,-949074898,2,0,21
451,STRIL ODIN,-1180463258,SHELL,78865936,SCOTER (oil),-1442538815,2,0,1
452,STRIL ODIN,-1180463258,SHELL,78865936,GANNET E,-949074898,2,0,21
453,STRIL ODIN,-1180463258,SHELL,78865936,GANNET A,-949074902,2,0,18
454,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,2,0,20
455,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,2,0,17
456,NORTH PROMISE,-1394967360,SHELL,78865936,MERGANSER,115750726,1,0,2
457,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET A,-949074902,1,0,18
458,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,1,0,18
459,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
460,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
461,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,3,0,65
462,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
463,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,1,0,64
464,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,1,0,47
465,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
466,SKANDI CAPTAIN,-537194322,NEXEN,74177002,ETTRICK,-701815836,2,0,45
467,SKANDI CAPTAIN,-537194322,NEXEN,74177002,ETTRICK,-701815836,1,0,45
468,NORTH     MARINER,657095701,NEXEN,74177002,BUZZARD,965041792,1,0,47
469,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
470,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,2,0,12
471,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,3,0,9
472,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
473,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CAYLEY,1980908645,3,0,15
474,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
475,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
476,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
477,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
478,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
479,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,MONTROSE,463927351,2,0,13
480,VESTLAND MIRA,-1715940720,ENQUEST,-876275271,MALLARD,1551718303,3,0,32
481,VESTLAND MIRA,-1715940720,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
482,VESTLAND MIRA,-1715940720,ENQUEST,-876275271,GADWALL,514602868,3,0,33
483,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
484,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
485,STRIL ODIN,-1180463258,SHELL,78865936,GANNET E,-949074898,2,0,21
486,STRIL ODIN,-1180463258,SHELL,78865936,GANNET C,-949074900,2,0,20
487,NORTH POMOR,1880019350,SHELL,78865936,HERON,68630420,2,0,3
488,NORTH POMOR,1880019350,SHELL,78865936,GANNET G,-949074896,2,0,17
489,STRIL ODIN,-1180463258,SHELL,78865936,GANNET C,-949074900,2,0,20
490,STRIL ODIN,-1180463258,SHELL,78865936,SCOTER (oil),-1442538815,2,0,1
491,STRIL ODIN,-1180463258,SHELL,78865936,GANNET C,-949074900,1,0,20
492,NORTH PROMISE,-1394967360,SHELL,78865936,MERGANSER,115750726,2,0,2
493,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET A,-949074902,2,0,18
494,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,1,0,17
495,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,2,0,65
496,ISLAND CHALLENGER,-1182779558,BP,2126,MADOES,-2028389875,2,0,66
497,BOURBON BORGSTEIN,317407486,BP,2126,MIRREN,-2020581755,2,0,65
498,BOURBON BORGSTEIN,317407486,BP,2126,MARNOCK-SKUA (oil),-1834447383,2,0,5
499,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,1,0,5
500,BOURBON BORGSTEIN,317407486,BP,2126,MARNOCK-SKUA (oil),-1834447383,1,0,5
501,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,1,0,65
502,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
503,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
504,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
505,SEA TANTALUS,1033933901,NEXEN,74177002,ETTRICK,-701815836,3,0,45
506,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,3,0,47
507,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,1,0,47
508,FS ARENDAL,-658651070,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
509,FS ARENDAL,-658651070,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
510,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,2,0,9
511,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
512,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,1,0,9
513,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,WOOD,2670253,4,0,12
514,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
515,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,GODWIN,2107739616,4,0,14
516,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,MONTROSE,463927351,4,0,13
517,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
518,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
519,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,CAYLEY,1980908645,1,0,15
520,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
521,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GADWALL,514602868,3,0,33
522,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,MALLARD,1551718303,3,0,32
523,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
524,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET G,-949074896,2,0,17
525,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET C,-949074900,2,0,20
526,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,2,0,18
527,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,2,0,21
528,EDDA FRIGG,2061095641,BP,2126,MADOES,-2028389875,1,0,66
529,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,2,0,65
530,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,2,0,5
531,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
532,NORTH     MARINER,657095701,NEXEN,74177002,ETTRICK,-701815836,3,0,45
533,NORTH     MARINER,657095701,NEXEN,74177002,BUZZARD,965041792,3,0,47
534,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
535,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
536,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,BUCHAN,1970090533,1,0,41
537,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,2,0,9
538,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,MONTROSE,463927351,2,0,13
539,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,4,0,9
540,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,4,0,7
541,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,ARBROATH,-952916089,4,0,11
542,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CAYLEY,1980908645,4,0,15
543,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
544,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GADWALL,514602868,3,0,33
545,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,MALLARD,1551718303,3,0,32
546,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
547,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
548,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,5,0,21
549,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,5,0,3
550,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,5,0,20
551,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,5,0,17
552,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,5,0,18
553,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
554,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
555,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,3,0,65
556,EDDA FRIGG,2061095641,BP,2126,MONAN,73541657,1,0,64
557,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,3,0,47
558,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
559,SEA TANTALUS,1033933901,NEXEN,74177002,ETTRICK,-701815836,3,0,45
560,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,ARBROATH,-952916089,7,0,11
561,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,7,0,10
562,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CAYLEY,1980908645,7,0,15
563,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,GODWIN,2107739616,7,0,14
564,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,7,0,9
565,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,WOOD,2670253,7,0,12
566,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,7,0,7
567,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
568,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GADWALL,514602868,3,0,33
569,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,MALLARD,1551718303,3,0,32
570,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
571,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET E,-949074898,4,0,21
572,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET C,-949074900,4,0,20
573,NORTH PROMISE,-1394967360,SHELL,78865936,MERGANSER,115750726,4,0,2
574,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET D,-949074899,4,0,16
575,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,2,0,3
576,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,2,0,18
577,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET C,-949074900,2,0,20
578,NORTH PROMISE,-1394967360,SHELL,78865936,SCOTER (oil),-1442538815,2,0,1
579,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
580,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
581,NORTH     MARINER,657095701,NEXEN,74177002,BUZZARD,965041792,2,0,47
582,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,SHAW,2543947,3,0,9
583,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,3,0,12
584,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
585,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,2,0,12
586,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
587,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
588,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
589,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
