id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
610,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,GODWIN,2107739616,8,0,14
611,GRAMPIAN SCEPTRE,398550601,Chevron,-1887427045,MONTROSE,463927351,8,1,13
612,HAVILA CRUSADER,1798630972,BP,2126,BUCHAN,1970090533,1,0,41
613,VESTLAND CETUS,-1663906517,Baker Tubulars,-762682927,KITTIWAKE,-28175409,3,0,35
614,VESTLAND CETUS,-1663906517,Baker Tubulars,-762682927,GOOSANDER,299801432,3,0,36
615,VESTLAND CETUS,-1663906517,Baker Tubulars,-762682927,CRATHES,1743397588,3,0,37
616,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
617,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
618,SKANDI BUCHAN,-443528389,BJ Services,-556917418,ELGIN,66057637,1,0,67
619,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,4,0,1
620,SKANDI RONA,-1354178746,Chevron,-1887427045,GANNET D,-949074899,4,1,16
621,SKANDI RONA,-1354178746,Chevron,-1887427045,GANNET A,-949074902,4,1,18
622,SKANDI RONA,-1354178746,Chevron,-1887427045,GANNET C,-949074900,4,1,20
623,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
624,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,2,0,64
625,SEA TANTALUS,1033933901,Chevron,-1887427045,GOLDEN EAGLE,1429227533,1,0,46
626,HAVILA CRUSADER,1798630972,Chevron,-1887427045,SHAW,2543947,3,0,9
627,HAVILA CRUSADER,1798630972,Chevron,-1887427045,ARBROATH,-952916089,3,0,11
628,HAVILA CRUSADER,1798630972,Chevron,-1887427045,TWEEDSMUIR SOUTH,-1980599984,3,0,42
629,VESTLAND CETUS,-1663906517,Chevron,-1887427045,KITTIWAKE,-28175409,2,0,35
630,VESTLAND CETUS,-1663906517,Chevron,-1887427045,GOOSANDER,299801432,2,0,36
631,NORTH PROMISE,-1394967360,Pentagon,393791904,GANNET E,-949074898,2,0,21
632,NORTH PROMISE,-1394967360,BP,2126,SCOTER (oil),-1442538815,2,1,1
633,NORTH PROMISE,-1394967360,Chevron,-1887427045,GANNET E,-949074898,2,0,21
634,NORTH PROMISE,-1394967360,Subsea 7,-1996917114,GANNET D,-949074899,2,1,16
635,STRIL ODIN,-1180463258,BP,2126,HERON,68630420,3,0,3
636,STRIL ODIN,-1180463258,bp,3150,MERGANSER,115750726,3,1,2
637,STRIL ODIN,-1180463258,Chevron,-1887427045,GANNET A,-949074902,3,1,18
638,SKANDI RONA,-1354178746,Pentagon,393791904,GANNET C,-949074900,1,0,20
639,STRIL ODIN,-1180463258,BP,2126,MERGANSER,115750726,1,0,2
640,SKANDI RONA,-1354178746,Pentagon,393791904,GANNET A,-949074902,1,0,18
641,ISLAND CHALLENGER,-1182779558,Hall & Tawse,1110696475,MONAN,73541657,1,0,64
642,SEA TANTALUS,1033933901,Pentagon,393791904,BUZZARD,965041792,1,0,47
643,SEA TANTALUS,1033933901,Chevron,-1887427045,BUZZARD,965041792,2,0,47
644,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,2,1,46
645,SKANDI CAPTAIN,-537194322,Pentagon,393791904,GOLDEN EAGLE,1429227533,1,0,46
646,NORTH     MARINER,657095701,Diamond,-975259340,GOLDEN EAGLE,1429227533,1,0,46
647,GRAMPIAN SCEPTRE,398550601,BP,2126,WOOD,2670253,2,0,12
648,GRAMPIAN SCEPTRE,398550601,BP,2126,TWEEDSMUIR SOUTH,-1980599984,2,0,42
649,GRAMPIAN SOVEREIGN,2079437583,Subsea 7,-1996917114,BRECHIN,859081663,1,0,7
650,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BRECHIN,859081663,2,0,7
651,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BUCHAN,1970090533,2,0,41
652,HAVILA CRUSADER,1798630972,BP,2126,BRECHIN,859081663,3,0,7
653,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,3,0,11
654,HAVILA CRUSADER,1798630972,Diamond,-975259340,SHAW,2543947,3,1,9
655,HAVILA CRUSADER,1798630972,Pentagon,393791904,CARNOUSTIE,-2071798339,3,0,10
656,HAVILA CRUSADER,1798630972,Strachans,1575526641,GODWIN,2107739616,3,1,14
657,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,3,1,9
658,GRAMPIAN SCEPTRE,398550601,BP,2126,TWEEDSMUIR SOUTH,-1980599984,1,0,42
659,HAVILA CRUSADER,1798630972,Pentagon,393791904,GODWIN,2107739616,1,0,14
660,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,1,0,35
661,VESTLAND CETUS,-1663906517,Strachans,1575526641,KITTIWAKE,-28175409,2,0,35
662,VESTLAND CETUS,-1663906517,Pentagon,393791904,CRATHES,1743397588,2,1,37
663,VESTLAND MIRA,-1715940720,Pentagon,393791904,GOOSANDER,299801432,1,0,36
664,SKANDI BUCHAN,-443528389,BP,2126,ELGIN,66057637,1,0,67
665,SKANDI BARRA,954942860,Conoco Phillips,-67546174,ELGIN,66057637,1,0,67
666,NORTH PROMISE,-1394967360,BP,2126,GANNET D,-949074899,3,0,16
667,NORTH PROMISE,-1394967360,Peterson,552231974,GANNET C,-949074900,3,1,20
668,NORTH PROMISE,-1394967360,BP,2126,GANNET G,-949074896,3,1,17
669,SKANDI RONA,-1354178746,Peterson,552231974,GANNET A,-949074902,2,0,18
670,SKANDI RONA,-1354178746,Peterson,552231974,GANNET E,-949074898,2,0,21
671,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,4,0,65
672,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,0,6
673,EDDA FRIGG,2061095641,Conoco,2024050809,MONAN,73541657,4,1,64
674,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,1,5
675,ISLAND CHALLENGER,-1182779558,Strachans,1575526641,MARNOCK-SKUA (cond),-1044193739,1,0,6
676,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,2,0,47
677,SEA TANTALUS,1033933901,Peterson,552231974,GOLDEN EAGLE,1429227533,2,1,46
678,GRAMPIAN SCEPTRE,398550601,BP,2126,BUCHAN,1970090533,1,0,41
679,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,7,0,9
680,HAVILA CRUSADER,1798630972,Conocophillips,-792055980,WOOD,2670253,7,1,12
681,HAVILA CRUSADER,1798630972,Peterson,552231974,ARBROATH,-952916089,7,1,11
682,HAVILA CRUSADER,1798630972,Peterson,552231974,CARNOUSTIE,-2071798339,7,1,10
683,HAVILA CRUSADER,1798630972,BP,2126,ARKWRIGHT,68113087,7,1,8
684,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,7,1,14
685,HAVILA CRUSADER,1798630972,Strachans,1575526641,MONTROSE,463927351,7,1,13
686,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
687,SKANDI BUCHAN,-443528389,Strachans,1575526641,ELGIN,66057637,1,0,67
688,SKANDI RONA,-1354178746,BP,2126,MERGANSER,115750726,3,0,2
689,SKANDI RONA,-1354178746,BP,2126,HERON,68630420,3,0,3
690,SKANDI RONA,-1354178746,Strachans,1575526641,SCOTER (oil),-1442538815,3,1,1
691,ISLAND CHALLENGER,-1182779558,Conoco Phillips,-67546174,MONAN,73541657,2,0,64
692,ISLAND CHALLENGER,-1182779558,Kuehne & Nagel,1003461157,MARNOCK-SKUA (oil),-1834447383,2,1,5
693,SEA TANTALUS,1033933901,Kuehne & Nagel,1003461157,BUZZARD,965041792,2,0,47
694,SEA TANTALUS,1033933901,Kuehne & Nagel,1003461157,GOLDEN EAGLE,1429227533,2,0,46
695,SKANDI RONA,-1354178746,Kuehne & Nagel,1003461157,GANNET E,-949074898,4,0,21
696,SKANDI RONA,-1354178746,Kuehne & Nagel,1003461157,GANNET C,-949074900,4,0,20
697,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,4,1,1
698,SKANDI RONA,-1354178746,Kuehne & Nagel,1003461157,GANNET A,-949074902,4,1,18
699,ISLAND CHALLENGER,-1182779558,Chevron,-1887427045,MONAN,73541657,2,0,64
700,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,1,6
701,SEA TANTALUS,1033933901,Team,2602621,GOLDEN EAGLE,1429227533,1,0,46
702,HAVILA CRUSADER,1798630972,Strachans,1575526641,BUCHAN,1970090533,1,0,41
703,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
704,SKANDI BUCHAN,-443528389,BP,2126,ELGIN,66057637,1,0,67
705,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,5,0,18
706,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,5,0,21
707,SKANDI RONA,-1354178746,Strachans,1575526641,GANNET C,-949074900,5,1,20
708,SKANDI RONA,-1354178746,BP,2126,GANNET G,-949074896,5,1,17
709,SKANDI RONA,-1354178746,Strachans,1575526641,GANNET D,-949074899,5,1,16
710,ISLAND CHALLENGER,-1182779558,sch,113688,MIRREN,-2020581755,2,0,65
711,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,1,6
712,EDDA FRIGG,2061095641,Conocophillips,-792055980,MONAN,73541657,2,0,64
713,EDDA FRIGG,2061095641,Strachans,1575526641,MARNOCK-SKUA (oil),-1834447383,2,1,5
714,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,2,0,47
715,SEA TANTALUS,1033933901,Strachans,1575526641,GOLDEN EAGLE,1429227533,2,1,46
716,GRAMPIAN SCEPTRE,398550601,BP,2126,CARNOUSTIE,-2071798339,6,0,10
717,GRAMPIAN SCEPTRE,398550601,BP,2126,ARKWRIGHT,68113087,6,0,8
718,GRAMPIAN SCEPTRE,398550601,BP,2126,GODWIN,2107739616,6,0,14
719,GRAMPIAN SCEPTRE,398550601,BP,2126,MONTROSE,463927351,6,0,13
720,GRAMPIAN SCEPTRE,398550601,BP,2126,BUCHAN,1970090533,6,0,41
721,GRAMPIAN SCEPTRE,398550601,sch,113688,SHAW,2543947,6,1,9
722,HAVILA CRUSADER,1798630972,Strachans,1575526641,WOOD,2670253,2,0,12
723,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,2,1,11
724,SKANDI RONA,-1354178746,BP,2126,EGRET,65919135,7,0,4
725,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,7,0,21
726,SKANDI RONA,-1354178746,Sea Cargo,1404842091,HERON,68630420,7,1,3
727,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,7,1,20
728,SKANDI RONA,-1354178746,Chevron,-1887427045,SCOTER (oil),-1442538815,7,1,1
729,SKANDI RONA,-1354178746,Strachans,1575526641,MERGANSER,115750726,7,1,2
730,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,7,1,18
731,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,0,5
732,ISLAND CHALLENGER,-1182779558,BP,2126,MADOES,-2028389875,4,0,66
733,ISLAND CHALLENGER,-1182779558,Chevron,-1887427045,MARNOCK-SKUA (cond),-1044193739,4,1,6
734,ISLAND CHALLENGER,-1182779558,Deepsea Aberdeen,1923795541,MONAN,73541657,4,1,64
735,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,2,0,47
736,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,2,0,46
737,HAVILA CRUSADER,1798630972,BP,2126,ARKWRIGHT,68113087,3,0,8
738,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,3,0,12
739,HAVILA CRUSADER,1798630972,BP,2126,BRECHIN,859081663,3,0,7
740,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
741,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,4,0,20
742,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,4,0,18
743,SKANDI RONA,-1354178746,BP,2126,EGRET,65919135,4,0,4
744,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,4,0,21
745,ISLAND CHALLENGER,-1182779558,BP,2126,MADOES,-2028389875,3,0,66
746,ISLAND CHALLENGER,-1182779558,sch,113688,MONAN,73541657,3,1,64
747,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,1,5
748,EDDA FRIGG,2061095641,Conoco,2024050809,MARNOCK-SKUA (cond),-1044193739,1,0,6
749,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,2,0,47
750,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,2,0,46
751,HAVILA CRUSADER,1798630972,BP,2126,BUCHAN,1970090533,5,0,41
752,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,5,0,12
753,HAVILA CRUSADER,1798630972,BP,2126,BRECHIN,859081663,5,0,7
754,HAVILA CRUSADER,1798630972,BP,2126,ARKWRIGHT,68113087,5,0,8
755,HAVILA CRUSADER,1798630972,Sea Cargo,1404842091,MONTROSE,463927351,5,1,13
756,SKANDI BARRA,954942860,Sch,82936,ELGIN,66057637,1,0,67
757,NORTH PROMISE,-1394967360,halliburton,-857093692,EGRET,65919135,2,0,4
758,NORTH PROMISE,-1394967360,BP,2126,MERGANSER,115750726,2,1,2
759,NORTH PROMISE,-1394967360,BP,2126,EGRET,65919135,2,0,4
760,NORTH PROMISE,-1394967360,BP,2126,GANNET E,-949074898,2,0,21
761,NORTH POMOR,1880019350,halliburton,-857093692,GANNET E,-949074898,1,0,21
762,SKANDI RONA,-1354178746,halliburton,-857093692,GANNET C,-949074900,2,0,20
763,SKANDI RONA,-1354178746,Strachans,1575526641,SCOTER (oil),-1442538815,2,1,1
764,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,2,0,20
765,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,2,0,18
766,STRIL ODIN,-1180463258,halliburton,-857093692,GANNET A,-949074902,1,0,18
767,ISLAND CHALLENGER,-1182779558,halliburton,-857093692,MADOES,-2028389875,3,0,66
768,ISLAND CHALLENGER,-1182779558,Conocophillips,-792055980,MONAN,73541657,3,1,64
769,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,1,5
770,ISLAND CHALLENGER,-1182779558,BP,2126,MADOES,-2028389875,2,0,66
771,ISLAND CHALLENGER,-1182779558,Kuehne & Nagel,1003461157,MARNOCK-SKUA (cond),-1044193739,2,1,6
772,EDDA FRIGG,2061095641,halliburton,-857093692,MARNOCK-SKUA (oil),-1834447383,1,0,5
773,SEA TANTALUS,1033933901,halliburton,-857093692,BUZZARD,965041792,1,0,47
774,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,1,0,47
775,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,2,0,47
776,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,2,0,46
777,SKANDI CAPTAIN,-537194322,halliburton,-857093692,GOLDEN EAGLE,1429227533,1,0,46
778,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,1,0,12
779,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,2,0,12
780,HAVILA CRUSADER,1798630972,halliburton,-857093692,ARKWRIGHT,68113087,2,1,8
781,GRAMPIAN SOVEREIGN,2079437583,Strachans,1575526641,WOOD,2670253,1,0,12
782,GRAMPIAN SOVEREIGN,2079437583,BP,2126,WOOD,2670253,2,0,12
783,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BRECHIN,859081663,2,0,7
784,GRAMPIAN SCEPTRE,398550601,halliburton,-857093692,BRECHIN,859081663,1,0,7
785,HAVILA CRUSADER,1798630972,BP,2126,ARKWRIGHT,68113087,1,0,8
786,SKANDI RONA,-1354178746,Sch,82936,HERON,68630420,1,0,3
787,ISLAND CHALLENGER,-1182779558,Chevron,-1887427045,MARNOCK-SKUA (cond),-1044193739,1,0,6
788,HAVILA CRUSADER,1798630972,Sea Cargo,1404842091,BUCHAN,1970090533,2,0,41
789,HAVILA CRUSADER,1798630972,Sea Cargo,1404842091,MONTROSE,463927351,2,0,13
790,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
791,SKANDI RONA,-1354178746,BP,2126,EGRET,65919135,5,0,4
792,SKANDI RONA,-1354178746,Conocophillips,-792055980,GANNET E,-949074898,5,1,21
793,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,5,1,20
794,SKANDI RONA,-1354178746,BP,2126,GANNET D,-949074899,5,1,16
795,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,5,1,18
796,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
797,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,2,0,65
798,ISLAND CHALLENGER,-1182779558,Conocophillips,-792055980,MONAN,73541657,1,0,64
799,SEA TANTALUS,1033933901,Fugro Subsea,-1295385830,BUZZARD,965041792,2,0,47
800,SEA TANTALUS,1033933901,Strachans,1575526641,GOLDEN EAGLE,1429227533,2,1,46
801,HAVILA CRUSADER,1798630972,BP,2126,BUCHAN,1970090533,5,0,41
802,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,5,0,9
803,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,5,0,11
804,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,5,0,10
805,HAVILA CRUSADER,1798630972,BP,2126,MONTROSE,463927351,5,0,13
806,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,1,0,35
807,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
808,SKANDI BUCHAN,-443528389,Sch,82936,ELGIN,66057637,1,0,67
809,SKANDI RONA,-1354178746,Team,2602621,GANNET E,-949074898,5,0,21
810,SKANDI RONA,-1354178746,Team,2602621,GANNET C,-949074900,5,0,20
811,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,5,1,1
812,SKANDI RONA,-1354178746,Sea Cargo,1404842091,MERGANSER,115750726,5,1,2
813,SKANDI RONA,-1354178746,Team,2602621,GANNET D,-949074899,5,1,16
814,ISLAND CHALLENGER,-1182779558,Hall & Tawse,1110696475,MARNOCK-SKUA (cond),-1044193739,3,0,6
815,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,3,1,64
816,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,3,1,65
817,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,2,0,47
818,SEA TANTALUS,1033933901,Team,2602621,GOLDEN EAGLE,1429227533,2,1,46
819,HAVILA CRUSADER,1798630972,Team,2602621,ARBROATH,-952916089,1,0,11
820,VESTLAND CETUS,-1663906517,Team,2602621,KITTIWAKE,-28175409,1,0,35
821,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
822,SKANDI RONA,-1354178746,BP,2126,HERON,68630420,3,0,3
823,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,3,0,1
824,SKANDI RONA,-1354178746,Strachans,1575526641,MERGANSER,115750726,3,1,2
825,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
826,SEA TANTALUS,1033933901,Team,2602621,GOLDEN EAGLE,1429227533,1,0,46
827,HAVILA CRUSADER,1798630972,Chevron,-1887427045,BUCHAN,1970090533,2,0,41
828,HAVILA CRUSADER,1798630972,Team,2602621,ARBROATH,-952916089,2,1,11
829,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
830,SKANDI RONA,-1354178746,BP,2126,EGRET,65919135,5,0,4
831,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,5,0,21
832,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,5,0,20
833,SKANDI RONA,-1354178746,BP,2126,GANNET D,-949074899,5,0,16
834,SKANDI RONA,-1354178746,Team,2602621,GANNET A,-949074902,5,1,18
835,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,3,0,65
836,ISLAND CHALLENGER,-1182779558,Team,2602621,MARNOCK-SKUA (cond),-1044193739,3,1,6
837,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,3,1,64
838,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,2,0,46
839,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,2,0,47
840,HAVILA CRUSADER,1798630972,BP,2126,MONTROSE,463927351,4,0,13
841,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,4,0,9
842,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,4,0,11
843,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,4,0,10
844,GRAMPIAN SCEPTRE,398550601,BP,2126,BUCHAN,1970090533,1,0,41
845,VESTLAND CETUS,-1663906517,Sea Cargo,1404842091,KITTIWAKE,-28175409,1,0,35
846,SKANDI BARRA,954942860,BJ Services,-556917418,ELGIN,66057637,1,0,67
847,SKANDI BUCHAN,-443528389,Chevron,-1887427045,ELGIN,66057637,1,0,67
848,SKANDI RONA,-1354178746,Technip,227078047,GANNET A,-949074902,6,0,18
849,SKANDI RONA,-1354178746,Technip,227078047,GANNET E,-949074898,6,0,21
850,SKANDI RONA,-1354178746,Technip,227078047,GANNET C,-949074900,6,0,20
851,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,6,1,1
852,SKANDI RONA,-1354178746,John Lawrie,-125269791,MERGANSER,115750726,6,1,2
853,SKANDI RONA,-1354178746,Technip,227078047,GANNET D,-949074899,6,1,16
854,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
855,SEA TANTALUS,1033933901,Technip,227078047,GOLDEN EAGLE,1429227533,2,0,46
856,SEA TANTALUS,1033933901,Technip,227078047,BUZZARD,965041792,2,0,47
857,HAVILA CRUSADER,1798630972,ASCO CCU,-40952589,BUCHAN,1970090533,3,0,41
858,HAVILA CRUSADER,1798630972,Technip,227078047,SHAW,2543947,3,1,9
859,HAVILA CRUSADER,1798630972,Technip,227078047,ARBROATH,-952916089,3,1,11
860,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
861,SKANDI RONA,-1354178746,BP,2126,HERON,68630420,6,0,3
862,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,6,0,20
863,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,6,0,1
864,SKANDI RONA,-1354178746,BP,2126,GANNET G,-949074896,6,0,17
865,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,6,0,18
866,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,6,0,21
867,ISLAND CHALLENGER,-1182779558,Kuehne & Nagel,1003461157,MIRREN,-2020581755,1,0,65
868,SEA TANTALUS,1033933901,Sea Cargo Maersk,167685326,GOLDEN EAGLE,1429227533,3,0,46
869,SEA TANTALUS,1033933901,Kuehne & Nagel,1003461157,ETTRICK,-701815836,3,1,45
870,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,3,1,47
871,GRAMPIAN SCEPTRE,398550601,BP,2126,BUCHAN,1970090533,2,0,41
872,GRAMPIAN SCEPTRE,398550601,BP,2126,TWEEDSMUIR,1171872259,2,0,43
873,HAVILA CRUSADER,1798630972,Kuehne & Nagel,1003461157,SHAW,2543947,6,0,9
874,HAVILA CRUSADER,1798630972,Kuehne & Nagel,1003461157,WOOD,2670253,6,0,12
875,HAVILA CRUSADER,1798630972,BP,2126,BRECHIN,859081663,6,1,7
876,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,6,1,11
877,HAVILA CRUSADER,1798630972,Kuehne & Nagel,1003461157,CARNOUSTIE,-2071798339,6,1,10
878,HAVILA CRUSADER,1798630972,BP,2126,MONTROSE,463927351,6,1,13
879,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,3,0,35
880,VESTLAND CETUS,-1663906517,Kuehne & Nagel,1003461157,SCOLTY,-1854442638,3,1,38
881,VESTLAND CETUS,-1663906517,BP,2126,CRATHES,1743397588,3,1,37
882,SKANDI BUCHAN,-443528389,BP,2126,ELGIN,66057637,1,0,67
883,SKANDI BARRA,954942860,Chevron,-1887427045,ELGIN,66057637,1,0,67
884,SKANDI BUCHAN,-443528389,Strachans,1575526641,ELGIN,66057637,1,0,67
885,SKANDI RONA,-1354178746,ACE,64611,GANNET E,-949074898,2,0,21
886,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,2,1,18
887,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,2,0,20
888,NORTH PROMISE,-1394967360,Panalpina,407807700,GANNET G,-949074896,2,1,17
889,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,2,0,64
890,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
891,EDDA FRIGG,2061095641,BJ Services,-556917418,MIRREN,-2020581755,1,0,65
892,ISLAND CHALLENGER,-1182779558,Strachans,1575526641,MONAN,73541657,1,0,64
893,SEA TANTALUS,1033933901,ACE,64611,BUZZARD,965041792,3,0,47
894,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,3,1,46
895,SEA TANTALUS,1033933901,Team,2602621,ETTRICK,-701815836,3,1,45
896,NORTH     MARINER,657095701,Team,2602621,GOLDEN EAGLE,1429227533,1,0,46
897,SKANDI CAPTAIN,-537194322,Baker Service Tools,-774110679,GOLDEN EAGLE,1429227533,1,0,46
898,SEA TANTALUS,1033933901,BJ Services,-556917418,ETTRICK,-701815836,1,0,45
899,SEA TANTALUS,1033933901,Baker Service Tools,-774110679,ETTRICK,-701815836,1,0,45
900,GRAMPIAN SOVEREIGN,2079437583,Sea Cargo Maersk,167685326,BUCHAN,1970090533,5,0,41
901,GRAMPIAN SOVEREIGN,2079437583,BP,2126,TWEEDSMUIR,1171872259,5,1,43
902,GRAMPIAN SOVEREIGN,2079437583,BJ Services,-556917418,WOOD,2670253,5,1,12
903,GRAMPIAN SOVEREIGN,2079437583,Subsea 7,-1996917114,BRECHIN,859081663,5,1,7
904,GRAMPIAN SOVEREIGN,2079437583,Prosafe,1355606938,MONTROSE,463927351,5,1,13
905,HAVILA CRUSADER,1798630972,BJ Services,-556917418,SHAW,2543947,2,0,9
906,HAVILA CRUSADER,1798630972,BJ Svs BJ0101,-1698009422,CARNOUSTIE,-2071798339,2,1,10
907,HAVILA CRUSADER,1798630972,BJ Svs BJ0101,-1698009422,SHAW,2543947,1,0,9
908,BRAGE SUPPLIER,210364477,ACE,64611,ARBROATH,-952916089,3,0,11
909,BRAGE SUPPLIER,210364477,Strachans,1575526641,CARNOUSTIE,-2071798339,3,1,10
910,BRAGE SUPPLIER,210364477,BJ Services,-556917418,ARKWRIGHT,68113087,3,1,8
911,HAVILA CRUSADER,1798630972,Team,2602621,CARNOUSTIE,-2071798339,1,0,10
912,GRAMPIAN SCEPTRE,398550601,Seacargo SE3001,-1412332285,BUCHAN,1970090533,1,0,41
913,VESTLAND CETUS,-1663906517,BP,2126,SCOLTY,-1854442638,3,0,38
914,VESTLAND CETUS,-1663906517,Subsea 7,-1996917114,CRATHES,1743397588,3,1,37
915,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,3,1,35
